date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,day_of_week,month,year,quarter,is_weekend,usage_cpu_lag_1,usage_cpu_lag_3,usage_cpu_lag_7,usage_cpu_rolling_mean_7d,usage_cpu_rolling_max_7d,usage_cpu_rolling_min_7d,usage_cpu_rolling_mean_30d,usage_cpu_rolling_max_30d,usage_cpu_rolling_min_30d,usage_storage_rolling_mean_7d,usage_storage_rolling_max_7d,usage_storage_rolling_min_7d,usage_storage_rolling_mean_30d,usage_storage_rolling_max_30d,usage_storage_rolling_min_30d,cpu_allocation,storage_allocation,utilization_ratio,storage_efficiency,weather,outages,price_changes
2023-01-08,East US,Storage,61,952,236,82.75,0.94,1,6,1,2023,1,1,98.0,73.0,86.0,75.28571428571429,98.0,55.0,,,,1248.7142857142858,1995.0,501.0,,,,100,2000,0.61,0.476,12.074908989124054,1,1.4282969927648685
2023-01-08,East US,Container,81,1514,208,82.75,0.94,1,6,1,2023,1,1,61.0,55.0,93.0,73.57142857142857,98.0,55.0,,,,1298.857142857143,1995.0,501.0,,,,100,2000,0.81,0.757,10.520025205954253,1,0.3096461856022896
2023-01-09,East US,VM,85,660,267,89.87,1.03,0,0,1,2023,1,0,81.0,98.0,81.0,74.14285714285714,98.0,55.0,,,,1108.142857142857,1514.0,501.0,,,,100,2000,0.85,0.33,20.334947187307456,1,-0.20964508594211004
2023-01-09,East US,Storage,82,897,476,89.87,1.03,0,0,1,2023,1,0,85.0,61.0,66.0,76.42857142857143,98.0,55.0,,,,1055.4285714285713,1514.0,501.0,,,,100,2000,0.82,0.4485,17.360268289248786,0,0.40442086511956277
2023-01-09,East US,Container,97,1915,334,89.87,1.03,0,0,1,2023,1,0,82.0,81.0,73.0,79.85714285714286,98.0,55.0,,,,1131.4285714285713,1915.0,501.0,,,,100,2000,0.97,0.9575,15.608379444735041,1,1.6830849496908282
2023-01-10,East US,VM,77,657,245,90.92,0.86,0,1,1,2023,1,0,97.0,85.0,55.0,83.0,98.0,61.0,,,,1013.7142857142857,1915.0,501.0,,,,100,2000,0.77,0.3285,25.799199496512205,1,-1.1082102048416493
2023-01-10,East US,Storage,55,598,432,90.92,0.86,0,1,1,2023,1,0,77.0,82.0,98.0,76.85714285714286,97.0,55.0,,,,1027.5714285714287,1915.0,598.0,,,,100,2000,0.55,0.299,26.32639260031774,0,-0.18832613670959597
2023-01-10,East US,Container,86,779,380,90.92,0.86,0,1,1,2023,1,0,55.0,97.0,61.0,80.42857142857143,97.0,55.0,80.7,98.0,55.0,1002.8571428571429,1915.0,598.0,1193.8,1995.0,501.0,100,2000,0.86,0.3895,14.463458031767933,1,-1.7199906771801827
2023-01-11,East US,VM,97,1562,369,114.66,0.98,0,2,1,2023,1,0,86.0,77.0,81.0,82.71428571428571,97.0,55.0,81.0,98.0,55.0,1009.7142857142857,1915.0,598.0,1180.5666666666666,1995.0,501.0,100,2000,0.97,0.781,25.48581076662569,0,-1.6627408842325055
2023-01-11,East US,Storage,75,1420,212,114.66,0.98,0,2,1,2023,1,0,97.0,55.0,85.0,81.28571428571429,97.0,55.0,80.43333333333334,98.0,55.0,1118.2857142857142,1915.0,598.0,1174.7333333333333,1995.0,501.0,100,2000,0.75,0.71,13.744501064093722,0,0.4271154308495175
2023-01-11,East US,Container,56,535,372,114.66,0.98,0,2,1,2023,1,0,75.0,86.0,82.0,77.57142857142857,97.0,55.0,79.96666666666667,98.0,55.0,1066.5714285714287,1915.0,535.0,1171.8666666666666,1995.0,501.0,100,2000,0.56,0.2675,25.34538002709091,0,-0.5523222501955094
2023-01-12,East US,VM,92,943,300,100.68,0.86,0,3,1,2023,1,0,56.0,97.0,97.0,76.85714285714286,97.0,55.0,79.83333333333333,98.0,55.0,927.7142857142857,1562.0,535.0,1154.7333333333333,1995.0,501.0,100,2000,0.92,0.4715,17.317965990383783,1,-0.26185571284551423
2023-01-12,East US,Storage,82,763,252,100.68,0.86,0,3,1,2023,1,0,92.0,75.0,77.0,77.57142857142857,97.0,55.0,79.46666666666667,98.0,55.0,942.8571428571429,1562.0,535.0,1121.2666666666667,1995.0,501.0,100,2000,0.82,0.3815,12.404678868372914,1,-2.106063248309726
2023-01-12,East US,Container,93,504,302,100.68,0.86,0,3,1,2023,1,0,82.0,56.0,55.0,83.0,97.0,56.0,79.7,98.0,55.0,929.4285714285714,1562.0,504.0,1099.8666666666666,1995.0,501.0,100,2000,0.93,0.252,25.988197211697845,1,0.7437441301539676
2023-01-13,East US,VM,50,1795,388,94.56,1.01,0,4,1,2023,1,0,93.0,92.0,86.0,77.85714285714286,97.0,50.0,78.26666666666667,98.0,50.0,1074.5714285714287,1795.0,504.0,1137.6666666666667,1995.0,501.0,100,2000,0.5,0.8975,12.257865082312664,1,0.466965983540283
2023-01-13,East US,Storage,88,1203,268,94.56,1.01,0,4,1,2023,1,0,50.0,82.0,97.0,76.57142857142857,93.0,50.0,78.36666666666666,98.0,50.0,1023.2857142857143,1795.0,504.0,1152.1333333333334,1995.0,501.0,100,2000,0.88,0.6015,25.90346224854538,1,-0.5536809091129462
2023-01-13,East US,Container,71,1360,446,94.56,1.01,0,4,1,2023,1,0,88.0,93.0,75.0,76.0,93.0,50.0,78.83333333333333,98.0,50.0,1014.7142857142857,1795.0,504.0,1131.3,1995.0,501.0,100,2000,0.71,0.68,28.447098895654086,1,-0.6010523718175891
2023-01-14,East US,VM,80,1261,346,88.49,1.04,1,5,1,2023,1,1,71.0,50.0,56.0,79.42857142857143,93.0,50.0,78.46666666666667,98.0,50.0,1118.4285714285713,1795.0,504.0,1149.0,1995.0,501.0,100,2000,0.8,0.6305,29.427048130535617,0,-0.39686143604905805
2023-01-14,East US,Storage,81,1268,203,88.49,1.04,1,5,1,2023,1,1,80.0,88.0,92.0,77.85714285714286,93.0,50.0,78.6,98.0,50.0,1164.857142857143,1795.0,504.0,1170.1333333333334,1995.0,501.0,100,2000,0.81,0.634,13.856631934942506,0,-0.20031374714276534
2023-01-14,East US,Container,65,1291,446,88.49,1.04,1,5,1,2023,1,1,81.0,71.0,82.0,75.42857142857143,93.0,50.0,78.86666666666666,98.0,50.0,1240.2857142857142,1795.0,504.0,1170.5333333333333,1995.0,501.0,100,2000,0.65,0.6455,27.495140549032676,1,-0.880937418100212
2023-01-15,East US,VM,66,589,463,93.99,0.97,1,6,1,2023,1,1,65.0,80.0,93.0,71.57142857142857,88.0,50.0,78.36666666666666,98.0,50.0,1252.4285714285713,1795.0,589.0,1157.3666666666666,1995.0,501.0,100,2000,0.66,0.2945,26.46799784689408,0,0.8485529959974333
2023-01-15,East US,Storage,78,1469,289,93.99,0.97,1,6,1,2023,1,1,66.0,81.0,50.0,75.57142857142857,88.0,65.0,77.83333333333333,98.0,50.0,1205.857142857143,1469.0,589.0,1149.8666666666666,1995.0,501.0,100,2000,0.78,0.7345,22.04826355505585,0,-0.31853067087748066
2023-01-15,East US,Container,83,614,304,93.99,0.97,1,6,1,2023,1,1,78.0,65.0,88.0,74.85714285714286,83.0,65.0,77.76666666666667,98.0,50.0,1121.7142857142858,1469.0,589.0,1136.2,1995.0,501.0,100,2000,0.83,0.307,25.29843660352896,1,-1.5814122817787721
2023-01-16,East US,VM,84,1372,485,93.98,1.19,0,0,1,2023,1,0,83.0,66.0,71.0,76.71428571428571,84.0,65.0,77.7,98.0,50.0,1123.4285714285713,1469.0,589.0,1123.6666666666667,1995.0,501.0,100,2000,0.84,0.686,14.390232520749064,1,1.2863246665657952
2023-01-16,East US,Storage,66,561,283,93.98,1.19,0,0,1,2023,1,0,84.0,78.0,80.0,74.71428571428571,84.0,65.0,76.8,98.0,50.0,1023.4285714285714,1469.0,561.0,1103.6,1995.0,501.0,100,2000,0.66,0.2805,26.68511204697754,1,-1.2478173961804657
2023-01-16,East US,Container,97,1228,386,93.98,1.19,0,0,1,2023,1,0,66.0,83.0,81.0,77.0,97.0,65.0,77.33333333333333,98.0,50.0,1017.7142857142857,1469.0,561.0,1078.0333333333333,1915.0,501.0,100,2000,0.97,0.614,20.7098083949807,1,1.3159026249678356
2023-01-17,East US,VM,54,1686,414,99.87,0.89,0,1,1,2023,1,0,97.0,84.0,65.0,75.42857142857143,97.0,54.0,76.93333333333334,98.0,50.0,1074.142857142857,1686.0,561.0,1092.0333333333333,1915.0,501.0,100,2000,0.54,0.843,14.07779756217634,1,0.16193702124899673
2023-01-17,East US,Storage,78,734,345,99.87,0.89,0,1,1,2023,1,0,54.0,66.0,66.0,77.14285714285714,97.0,54.0,77.1,98.0,50.0,1094.857142857143,1686.0,561.0,1070.4,1915.0,501.0,100,2000,0.78,0.367,17.40345985700117,1,-0.12885065282674146
2023-01-17,East US,Container,96,1087,208,99.87,0.89,0,1,1,2023,1,0,78.0,97.0,78.0,79.71428571428571,97.0,54.0,78.46666666666667,98.0,50.0,1040.2857142857142,1686.0,561.0,1057.2666666666667,1915.0,501.0,100,2000,0.96,0.5435,10.641878153606656,1,-2.074321043463365
2023-01-18,East US,VM,88,590,401,108.23,0.88,0,2,1,2023,1,0,96.0,54.0,83.0,80.42857142857143,97.0,54.0,78.13333333333334,97.0,50.0,1036.857142857143,1686.0,561.0,1060.2333333333333,1915.0,504.0,100,2000,0.88,0.295,16.289815232749483,0,0.055961864189882526
2023-01-18,East US,Storage,75,538,325,108.23,0.88,0,2,1,2023,1,0,88.0,78.0,84.0,79.14285714285714,97.0,54.0,78.6,97.0,50.0,917.7142857142857,1686.0,538.0,1046.4333333333334,1915.0,504.0,100,2000,0.75,0.269,29.187563340294776,1,-0.4854097365797863
2023-01-18,East US,Container,52,672,340,108.23,0.88,0,2,1,2023,1,0,75.0,96.0,66.0,77.14285714285714,97.0,52.0,77.63333333333334,97.0,50.0,933.5714285714286,1686.0,538.0,1018.3666666666667,1915.0,504.0,100,2000,0.52,0.336,12.117853149120169,0,0.6137868575584963
2023-01-19,East US,VM,69,1964,246,102.09,0.8,0,3,1,2023,1,0,52.0,88.0,97.0,73.14285714285714,96.0,52.0,77.1,97.0,50.0,1038.7142857142858,1964.0,538.0,1061.8333333333333,1964.0,504.0,100,2000,0.69,0.982,15.21781414917333,0,-1.78455170709882
2023-01-19,East US,Storage,90,1828,213,102.09,0.8,0,3,1,2023,1,0,69.0,75.0,54.0,78.28571428571429,96.0,52.0,77.36666666666666,97.0,50.0,1059.0,1964.0,538.0,1092.8666666666666,1964.0,504.0,100,2000,0.9,0.914,25.19544796294302,1,0.7239466168105964
2023-01-19,East US,Container,64,1938,200,102.09,0.8,0,3,1,2023,1,0,90.0,52.0,78.0,76.28571428571429,96.0,52.0,76.26666666666667,97.0,50.0,1231.0,1964.0,538.0,1093.6333333333334,1964.0,504.0,100,2000,0.64,0.969,12.436146015107994,1,0.6030935203391595
2023-01-20,East US,VM,78,1408,245,86.72,1.02,0,4,1,2023,1,0,64.0,69.0,96.0,73.71428571428571,90.0,52.0,76.3,97.0,50.0,1276.857142857143,1964.0,538.0,1118.6666666666667,1964.0,504.0,100,2000,0.78,0.704,22.10729517078908,0,-0.3296537151516957
2023-01-20,East US,Storage,84,1776,281,86.72,1.02,0,4,1,2023,1,0,78.0,90.0,88.0,73.14285714285714,90.0,52.0,77.26666666666667,97.0,50.0,1446.2857142857142,1964.0,538.0,1157.9333333333334,1964.0,504.0,100,2000,0.84,0.888,18.727495726131473,1,-0.8534576025511441
2023-01-20,East US,Container,54,949,209,86.72,1.02,0,4,1,2023,1,0,84.0,64.0,75.0,70.14285714285714,90.0,52.0,76.2,97.0,50.0,1505.0,1964.0,672.0,1163.6,1964.0,504.0,100,2000,0.54,0.4745,25.838628804326067,0,0.3001225527354141
2023-01-21,East US,VM,87,1270,222,107.38,1.02,1,5,1,2023,1,1,54.0,78.0,52.0,75.14285714285714,90.0,54.0,75.86666666666666,97.0,50.0,1590.4285714285713,1964.0,949.0,1153.8666666666666,1964.0,504.0,100,2000,0.87,0.635,11.953199866144448,0,-1.3497984088709116
2023-01-21,East US,Storage,86,1176,401,107.38,1.02,1,5,1,2023,1,1,87.0,84.0,69.0,77.57142857142857,90.0,54.0,76.23333333333333,97.0,50.0,1477.857142857143,1938.0,949.0,1145.7333333333333,1964.0,504.0,100,2000,0.86,0.588,22.2997021305295,0,-0.490353197157737
2023-01-21,East US,Container,59,582,344,107.38,1.02,1,5,1,2023,1,1,86.0,54.0,90.0,73.14285714285714,87.0,54.0,76.33333333333333,97.0,50.0,1299.857142857143,1938.0,582.0,1147.3,1964.0,504.0,100,2000,0.59,0.291,26.181022765612695,1,1.1912272243273228
2023-01-22,East US,VM,66,1123,454,98.84,0.97,1,6,1,2023,1,1,59.0,87.0,64.0,73.42857142857143,87.0,54.0,75.46666666666667,97.0,50.0,1183.4285714285713,1776.0,582.0,1153.3,1964.0,504.0,100,2000,0.66,0.5615,19.6608453168011,0,0.19954875545036146
2023-01-22,East US,Storage,96,1418,406,98.84,0.97,1,6,1,2023,1,1,66.0,86.0,78.0,76.0,96.0,54.0,75.93333333333334,97.0,50.0,1184.857142857143,1776.0,582.0,1175.1333333333334,1964.0,504.0,100,2000,0.96,0.709,23.578984141962955,1,1.0726455642098276
2023-01-22,East US,Container,86,1352,265,98.84,0.97,1,6,1,2023,1,1,96.0,59.0,84.0,76.28571428571429,96.0,54.0,75.7,97.0,50.0,1124.2857142857142,1418.0,582.0,1203.4,1964.0,538.0,100,2000,0.86,0.676,15.756927851196693,0,-1.4317392483136475
2023-01-23,East US,VM,83,552,404,85.21,0.93,0,0,1,2023,1,0,86.0,66.0,54.0,80.42857142857143,96.0,59.0,76.8,97.0,52.0,1067.5714285714287,1418.0,552.0,1161.9666666666667,1964.0,538.0,100,2000,0.83,0.276,14.240610325122594,0,0.1958760311653582
2023-01-23,East US,Storage,92,542,439,85.21,0.93,0,0,1,2023,1,0,83.0,96.0,87.0,81.14285714285714,96.0,59.0,76.93333333333334,97.0,52.0,963.5714285714286,1418.0,542.0,1139.9333333333334,1964.0,538.0,100,2000,0.92,0.271,14.17817066858589,0,-0.7519791692601564
2023-01-23,East US,Container,60,610,448,85.21,0.93,0,0,1,2023,1,0,92.0,86.0,86.0,77.42857142857143,96.0,59.0,76.56666666666666,97.0,52.0,882.7142857142857,1418.0,542.0,1114.9333333333334,1964.0,538.0,100,2000,0.6,0.305,27.258520059390815,0,-0.7817312986074797
2023-01-24,East US,VM,75,1569,233,95.39,1.11,0,1,1,2023,1,0,60.0,83.0,59.0,79.71428571428571,96.0,60.0,76.4,97.0,52.0,1023.7142857142857,1569.0,542.0,1125.2,1964.0,538.0,100,2000,0.75,0.7845,21.202136951528907,1,-1.7574389823434315
2023-01-24,East US,Storage,98,1601,417,95.39,1.11,0,1,1,2023,1,0,75.0,92.0,66.0,84.28571428571429,98.0,60.0,76.96666666666667,98.0,52.0,1092.0,1601.0,542.0,1136.3,1964.0,538.0,100,2000,0.98,0.8005,26.312126465634805,0,0.8497791564002461
2023-01-24,East US,Container,94,1596,481,95.39,1.11,0,1,1,2023,1,0,98.0,60.0,96.0,84.0,98.0,60.0,77.93333333333334,98.0,52.0,1117.4285714285713,1601.0,542.0,1146.4666666666667,1964.0,538.0,100,2000,0.94,0.798,21.64793184309058,0,0.047420023763628985
2023-01-25,East US,VM,63,1198,206,103.44,0.82,0,2,1,2023,1,0,94.0,75.0,86.0,80.71428571428571,98.0,60.0,77.83333333333333,98.0,52.0,1095.4285714285713,1601.0,542.0,1166.7666666666667,1964.0,538.0,100,2000,0.63,0.599,12.52926984968022,0,-0.019502676196289353
2023-01-25,East US,Storage,52,1418,437,103.44,0.82,0,2,1,2023,1,0,63.0,98.0,83.0,76.28571428571429,98.0,52.0,76.96666666666667,98.0,52.0,1219.142857142857,1601.0,542.0,1165.0666666666666,1964.0,538.0,100,2000,0.52,0.709,14.023202935056373,1,-0.851280916910176
2023-01-25,East US,Container,92,1797,493,103.44,0.82,0,2,1,2023,1,0,52.0,94.0,92.0,76.28571428571429,98.0,52.0,77.26666666666667,98.0,52.0,1398.4285714285713,1797.0,610.0,1204.5,1964.0,538.0,100,2000,0.92,0.8985,20.001094898590857,1,0.24082753048923614
2023-01-26,East US,VM,71,533,310,103.24,0.96,0,3,1,2023,1,0,92.0,63.0,60.0,77.85714285714286,98.0,52.0,76.83333333333333,98.0,52.0,1387.4285714285713,1797.0,533.0,1176.5333333333333,1964.0,533.0,100,2000,0.71,0.2665,10.69251394174027,1,-0.1626490817057495
2023-01-26,East US,Storage,57,1892,435,103.24,0.96,0,3,1,2023,1,0,71.0,52.0,75.0,75.28571428571429,98.0,52.0,76.53333333333333,98.0,52.0,1433.5714285714287,1892.0,533.0,1220.9,1964.0,533.0,100,2000,0.57,0.946,18.381794022885682,1,-0.1562403526046588
2023-01-26,East US,Container,68,924,300,103.24,0.96,0,3,1,2023,1,0,57.0,92.0,98.0,71.0,94.0,52.0,75.56666666666666,98.0,52.0,1336.857142857143,1892.0,533.0,1210.7666666666667,1964.0,533.0,100,2000,0.68,0.462,24.013188433689713,1,0.4816461252626708
2023-01-27,East US,VM,51,967,419,93.23,1.06,0,4,1,2023,1,0,68.0,71.0,94.0,64.85714285714286,92.0,51.0,75.46666666666667,98.0,51.0,1247.0,1892.0,533.0,1186.8,1964.0,533.0,100,2000,0.51,0.4835,19.977871055103797,1,1.04237660373489
2023-01-27,East US,Storage,60,503,333,93.23,1.06,0,4,1,2023,1,0,51.0,57.0,63.0,64.42857142857143,92.0,51.0,74.86666666666666,98.0,51.0,1147.7142857142858,1892.0,503.0,1179.1,1964.0,503.0,100,2000,0.6,0.2515,28.044941061550183,1,0.10094817688495693
2023-01-27,East US,Container,98,1003,261,93.23,1.06,0,4,1,2023,1,0,60.0,68.0,52.0,71.0,98.0,51.0,74.93333333333334,98.0,51.0,1088.4285714285713,1892.0,503.0,1176.3,1964.0,503.0,100,2000,0.98,0.5015,19.713760222473486,1,-0.60447532424589
2023-01-28,East US,VM,59,760,337,110.31,1.09,1,5,1,2023,1,1,98.0,51.0,92.0,66.28571428571429,98.0,51.0,73.96666666666667,98.0,51.0,940.2857142857143,1892.0,503.0,1181.9666666666667,1964.0,503.0,100,2000,0.59,0.38,20.30752077473922,1,0.4061053280573674
2023-01-28,East US,Storage,93,1397,212,110.31,1.09,1,5,1,2023,1,1,59.0,60.0,71.0,69.42857142857143,98.0,51.0,74.56666666666666,98.0,51.0,1063.7142857142858,1892.0,503.0,1210.6,1964.0,503.0,100,2000,0.93,0.6985,28.65076045740917,0,-0.6754727807014281
2023-01-28,East US,Container,89,820,300,110.31,1.09,1,5,1,2023,1,1,93.0,98.0,57.0,74.0,98.0,51.0,75.8,98.0,51.0,910.5714285714286,1397.0,503.0,1215.5333333333333,1964.0,503.0,100,2000,0.89,0.41,16.727951885016825,1,-0.6288063301715566
2023-01-29,East US,VM,68,1902,277,91.61,0.97,1,6,1,2023,1,1,89.0,59.0,68.0,74.0,98.0,51.0,75.76666666666667,98.0,51.0,1050.2857142857142,1902.0,503.0,1213.4666666666667,1938.0,503.0,100,2000,0.68,0.951,23.60049088708531,0,-0.546263288863211
2023-01-29,East US,Storage,75,1073,331,91.61,0.97,1,6,1,2023,1,1,68.0,93.0,51.0,77.42857142857143,98.0,59.0,75.26666666666667,98.0,51.0,1065.4285714285713,1902.0,503.0,1188.3,1938.0,503.0,100,2000,0.75,0.5365,16.135733163644634,1,0.7616937878247496
2023-01-29,East US,Container,74,1565,288,91.61,0.97,1,6,1,2023,1,1,75.0,89.0,60.0,79.42857142857143,98.0,59.0,75.6,98.0,51.0,1217.142857142857,1902.0,760.0,1175.8666666666666,1902.0,503.0,100,2000,0.74,0.7825,15.195270330980597,1,0.11058421277017533
2023-01-30,East US,VM,76,919,356,103.31,1.1,0,0,1,2023,1,0,74.0,68.0,98.0,76.28571428571429,93.0,59.0,75.53333333333333,98.0,51.0,1205.142857142857,1902.0,760.0,1159.5666666666666,1902.0,503.0,100,2000,0.76,0.4595,19.337041853383404,1,-0.7794088059623798
2023-01-30,East US,Storage,87,1964,296,103.31,1.1,0,0,1,2023,1,0,76.0,75.0,59.0,80.28571428571429,93.0,68.0,75.63333333333334,98.0,51.0,1377.142857142857,1964.0,820.0,1165.8333333333333,1964.0,503.0,100,2000,0.87,0.982,15.153728174133896,0,0.17320527732267552
2023-01-30,East US,Container,86,1934,488,103.31,1.1,0,0,1,2023,1,0,87.0,74.0,93.0,79.28571428571429,89.0,68.0,76.7,98.0,51.0,1453.857142857143,1964.0,820.0,1198.6666666666667,1964.0,503.0,100,2000,0.86,0.967,28.158285460448113,1,0.8042430945305338
2023-01-31,East US,VM,92,1806,268,95.21,0.98,0,1,1,2023,1,0,86.0,76.0,89.0,79.71428571428571,92.0,68.0,76.86666666666666,98.0,51.0,1594.7142857142858,1964.0,919.0,1216.5333333333333,1964.0,503.0,100,2000,0.92,0.903,16.649918612148923,1,0.7416128063269609
2023-01-31,East US,Storage,69,510,453,95.21,0.98,0,1,1,2023,1,0,92.0,87.0,68.0,79.85714285714286,92.0,69.0,76.3,98.0,51.0,1395.857142857143,1964.0,510.0,1194.3333333333333,1964.0,503.0,100,2000,0.69,0.255,23.94898620075473,0,-1.544885333153156
2023-01-31,East US,Container,59,1371,237,95.21,0.98,0,1,1,2023,1,0,69.0,86.0,75.0,77.57142857142857,92.0,59.0,76.3,98.0,51.0,1438.4285714285713,1964.0,510.0,1220.6333333333334,1964.0,503.0,100,2000,0.59,0.6855,15.228574095781422,1,-0.14012306360607207
2023-02-01,East US,VM,78,1985,495,88.94,0.88,0,2,2,2023,1,0,59.0,92.0,74.0,78.14285714285714,92.0,59.0,76.7,98.0,51.0,1498.4285714285713,1985.0,510.0,1249.3666666666666,1985.0,503.0,100,2000,0.78,0.9925,20.56043072035773,1,0.3962401167949512
2023-02-01,East US,Storage,90,1278,456,88.94,0.88,0,2,2,2023,1,0,78.0,69.0,76.0,80.14285714285714,92.0,59.0,76.5,98.0,51.0,1549.7142857142858,1985.0,510.0,1244.7,1985.0,503.0,100,2000,0.9,0.639,26.42005265075614,1,1.3533295797477902
